_condition_signature,Adsorbent,Pollutant,Capacity,oof_prediction,oof_absolute_error,oob_predicted_risk,fold,rf_tree_std,nn_distance_mean,local_label_std,nearest_source_label_gap,domain_target_probability,log_target_source_odds,unsupported_flag,absolute_prediction
1735923447435509734,NaOH-activated SCW biochars,IBU,72.42641101,72.00288503888282,0.42352597111717216,3.370787502166628,5,3.119528923940024,1.128276660785141,4.158632339707905,2.478949578882819,0.00022887010485722357,-8.382127046742623,1.0,72.00288503888282
3661460638293703265,NaOH-activated SCW biochars,IBU,76.81159533,75.54773579914007,1.263859530859932,3.49543490450804,3,3.285185316762602,1.1134789089298227,5.470235463053182,2.9048502708599244,0.00013372119047343317,-8.919619863587233,1.0,75.54773579914007
8618839857729206769,NaOH-activated SCW biochars,IBU,74.36009827,78.27929480667939,3.9191965366793937,2.8972262316649458,4,3.2175067827789476,1.1134789089298252,4.0472428619507985,1.200231616679389,0.0001386111064882992,-8.883699720311872,1.0,78.27929480667939
4490330750661756965,NaOH-activated SCW biochars,IBU,84.17656172,78.03637700046112,6.14018471953888,3.8984904490242043,1,3.41354173959148,1.1464261923438344,3.7901249971309467,6.563691709538887,0.00012132423654241613,-9.016922623760893,1.0,78.03637700046112
11002985088669920640,NaOH-activated SCW biochars,IBU,81.10042847,78.26880794068903,2.8316205293109675,5.600499120235392,1,3.425844792841529,1.5057894889102832,4.13769203534432,2.946209100689032,8.394436149239511e-05,-9.385272393881124,1.0,78.26880794068903
8103127225620985295,NaOH-activated SCW biochars,NPX,180.7634297,187.0254732075696,6.262043507569615,16.653128856916364,5,6.038734252780239,2.164444916522229,57.10272928460972,125.1041280275696,0.6842015834273382,0.7731484990268517,0.0,187.0254732075696
5362075308266986343,NaOH-activated SCW biochars,NPX,187.8359454,183.59139659917426,4.244548800825754,15.931384993420684,3,9.252616067055929,2.164444916522229,52.314625221091624,98.41787501917426,0.6621299571949278,0.6728005138269755,0.0,183.59139659917426
2595660021893871690,NaOH-activated SCW biochars,DCF,76.76053759,97.08051689659015,20.319979306590156,11.785515035042653,2,9.071906995189003,1.9785059237852933,30.802975149073006,35.15917171659015,0.7241753785231207,0.9652683642658915,0.0,97.08051689659015
5600556245362649938,NaOH-activated SCW biochars,DCF,109.9616436,87.95034915675087,22.011294443249128,6.8195636612706,3,3.765471087494489,1.9785059237852933,30.719497371244827,2.7768275767508754,0.6911632148108106,0.8055630626825606,0.0,87.95034915675087
6471829483205013290,NaOH-activated SCW biochars,IBU,61.92134518,80.59032645074002,18.66898127074002,9.730190910115663,4,7.430080503079431,2.1018368447133238,51.347847691068075,3.829788860740024,0.74212853539136,1.0570611948674864,0.0,80.59032645074002
