Adsorbent,Pyrolysis temperature ,Pyrolysis time,C,H,O,N,(O+N)/C,Ash,H/C,O/C,N/C,Surface area,Pore volume,Average pore size,Pollutant,Adsorption time,Initial concentration,Solution pH,RPM,Volume,Adsorbent dosage,Adsorption temperature,Ion concentration,Humic acid,Wastewater type,Adsorption type,_condition_signature,n_replicates,Capacity,capacity_mean,capacity_std,capacity_min,capacity_max,capacity_spread,Final concentration
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,1.0,7,150,0.025,0.12,35,0.0,0,Synthetic,Single,4368985939101191104,3,4.737245876,4.673315432666667,0.29296609775104576,4.353663214,4.929037208,0.5753739939999996,0.431530495
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,1.0,7,150,0.025,0.12,45,0.0,0,Synthetic,Single,1962750076639572076,3,5.024932873,4.801176320333334,0.4730420850842954,4.257767549,5.120828539,0.8630609899999993,0.397008055
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,1.0,7,150,0.025,0.12,15,0.0,0,Synthetic,Single,16814135709255667619,3,7.081935123,6.988721103666666,0.22473086258640657,6.73238255,7.151845638,0.41946308800000054,0.150167785
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,1.0,7,150,0.025,0.12,35,0.0,0,Synthetic,Single,8453574395239298091,3,6.522651007,6.615865026000001,0.22473086201608256,6.452740492,6.872203579,0.41946308699999957,0.217281879
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,1.0,7,150,0.025,0.12,45,0.0,0,Synthetic,Single,10518560760056121119,2,6.8022930645,6.8022930645,0.09886839775838102,6.73238255,6.872203579,0.13982102900000015,0.183724832
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1.0,7,150,0.025,0.12,25,0.1,0,Synthetic,Single,8743948845105463602,2,2.361995754,2.361995754,1.1259662121525515,1.56581741,3.158174098,1.592356688,0.7165605095
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1.0,7,150,0.025,0.12,25,0.2,0,Synthetic,Single,7454731212362866075,3,4.516129032,4.516129032333333,0.2688172044999999,4.247311828,4.784946237,0.5376344089999998,0.458064516
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,IBF,720,1.0,7,150,0.025,0.12,25,0.5,0,Synthetic,Single,9273002584874128174,1,5.887681159,5.887681159,0.0,5.887681159,5.887681159,0.0,0.293478261
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,1.0,7,150,0.025,0.12,25,0.1,0,Synthetic,Single,11766646487813938965,2,5.4102344195,5.4102344195,0.25268252582754214,5.231560892,5.588907947,0.35734705499999997,0.3507718695
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,1.0,7,150,0.025,0.12,25,0.2,0,Synthetic,Single,6729119051242813472,2,5.60592324,5.60592324,0.1068459927271834,5.530371714,5.681474766,0.15110305199999985,0.32728921099999997
PB600,600,120,78.79,2.12,3.38,1.99,0.068155857,19.09,0.32,0.042898845,0.025257012,408.7,0.336,4.63,CBZ,720,1.0,7,150,0.025,0.12,25,0.5,0,Synthetic,Single,798606921766426585,2,6.328680898,6.328680898,0.04837895337758718,6.294471812,6.362889984,0.06841817199999944,0.2405582925
PB600,600,120,78.79,2.12,3.38,2.77,0.078055591,19.09,0.32,0.042898845,0.035156746,408.7,0.336,4.63,CBZ,720,1.0,7,150,0.025,0.12,25,0.5,0,Synthetic,Single,3654120116730440945,1,6.294471812,6.294471812,0.0,6.294471812,6.294471812,0.0,0.244663383
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,1.0,7,150,0.025,0.12,25,0.1,0,Synthetic,Single,11408580608251775291,3,6.342887473,6.254423213,0.40539416971221526,5.812101911,6.608280255,0.7961783440000003,0.238853503
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,1.0,7,150,0.025,0.12,25,0.2,0,Synthetic,Single,14175388875336343442,2,6.801075269,6.801075269,0.1900824678480071,6.666666667,6.935483871,0.2688172039999994,0.1838709675
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,IBF,720,1.0,7,150,0.025,0.12,25,0.5,0,Synthetic,Single,3555680831320761087,3,7.699275362,7.6237922703333325,0.569884845739098,7.019927536,8.152173913,1.1322463770000004,0.076086957
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,1.0,7,150,0.025,0.12,25,0.1,0,Synthetic,Single,13112993294266144816,2,7.274363234,7.274363234,0.34259049473899816,7.032115172,7.516611296,0.48449612399999964,0.127076412
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,1.0,7,150,0.025,0.12,25,0.2,0,Synthetic,Single,448869715081788645,2,7.437897169499999,7.437897169499999,0.25531007381524806,7.257365685,7.618428654,0.3610629689999998,0.10745234000000001
PB800,800,120,75.05,2.25,3.52,2.77,0.083810793,24.95,0.029980013,0.046902065,0.036908728,472.92,0.658,6.25,CBZ,720,1.0,7,150,0.025,0.12,25,0.5,0,Synthetic,Single,545046568759867788,3,8.004926108,7.9731386109999995,0.1865598417640684,7.772727273,8.141762452,0.36903517899999994,0.039408867
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,30,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,4148735206806841230,3,5.234065282,5.3432600783333335,0.22178782528432345,5.197240399,5.598474554,0.40123415500000004,9.758
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,60,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,16686286222941911493,3,8.505371504,8.389021161666667,0.2573752741266349,8.094014869,8.567677112,0.4736622429999997,9.595
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,120,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,1131363245509232367,3,9.976796107,9.996575664666667,0.20699912865903183,9.800176287,10.2127546,0.4125783130000009,9.521
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,240,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,17521038317806543940,3,10.47663718,10.518581476666668,0.21247148820442205,10.33021027,10.74889698,0.41868670999999935,9.496
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,480,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,2830930473354615875,3,10.91591789,10.982004886666667,0.1294040871162929,10.89898892,11.13110785,0.2321189299999986,9.474
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,720,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,160904994430030632,3,11.42797575,11.453689173333332,0.28847881189831187,11.17892784,11.75416393,0.5752360900000006,9.449
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,960,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,6091352380723401300,3,11.5986617,11.707391096666667,0.21093334613700213,11.57300645,11.95050514,0.37749869000000125,9.44
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,15412847921528205124,3,11.72205124,11.757072693333333,0.1730159996844049,11.60424652,11.94492032,0.34067379999999936,9.434
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,30,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,1650889088386385537,3,30.36347037,30.276847540000002,0.2008421172332318,30.04723014,30.41984211,0.37261197000000124,8.502
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,60,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,10042961065640289498,3,47.79734747,47.279355746666674,0.9737377613680145,46.15610954,47.88461023,1.728500689999997,7.63
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,120,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,14814095991422283752,3,64.0917475,64.67658249333333,1.0872471193792985,64.0069281,65.93107188,1.9241437800000085,6.815
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,240,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,2729053111285095571,3,78.56008708,79.02833903,1.8617725341294182,77.44539262,81.07953739,3.634144769999992,6.092
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,480,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,9461285733210899604,3,95.91804558,95.56765652333333,0.6880827712375834,94.77490347,96.01002052,1.2351170499999995,5.224
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,720,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,16689376355185515055,3,104.9300195,104.846829,0.37386008249037356,104.4383811,105.1720864,0.7337052999999969,4.773
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,960,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,17485915581583553027,3,113.4308082,113.38106843333333,0.25489560576506937,113.1049691,113.607428,0.5024588999999935,4.348
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1440,10.02,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,10670496052350020499,3,113.8842255,113.4158572,0.9818793784665092,112.2874916,114.0758545,1.7883629000000099,4.326
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,30,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,6881680342154719082,3,3.705309445,3.3450285010000003,0.6734452959414985,2.568082535,3.761693523,1.193610988,9.825
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,60,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,4543053897758384877,3,4.27780763,4.349545640666666,0.43428439158879467,3.955597038,4.815232254,0.8596352159999996,9.796
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,120,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,12868618056911045219,3,5.893522263,5.829997681000001,0.1310360753448552,5.679307161,5.917163619,0.23785645800000044,9.715
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,240,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,13891335910227168060,3,7.133971994,7.105594968000001,0.41123990139450917,6.680901504,7.501911406,0.8210099019999992,9.653
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,480,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,16228501341617414735,3,7.879618137,7.8782862300000005,0.22420737459909446,7.653415869,8.101824684,0.4484088150000005,9.616
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,720,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,10537734644424079080,3,8.321145431,8.311156125666665,0.021364500106035727,8.286626832,8.325696114,0.039069281999999816,9.594
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,960,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,6003517218166565196,3,9.23106015,9.271868312,0.08018655225704516,9.220293899,9.364250887,0.14395698800000112,9.548
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,12954864437147827772,3,9.23106015,9.308865739,0.14418760245123863,9.220293899,9.475243168,0.2549492690000008,9.548
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,30,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,919380948240731149,3,66.97146452,66.98604151,0.03068697532827308,66.96535995,67.02130006,0.05594010999999455,6.661
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,60,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,18066266607024170890,3,83.10152874,83.19239442000001,0.2520113976361367,82.99841691,83.47723761,0.4788207,5.855
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,120,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,17448317176544428284,3,98.59705009,98.51439783333332,0.27250938745991904,98.21013099,98.73601242,0.5258814299999983,5.08
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,240,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,962552806549531811,3,124.3419316,124.41503853333334,0.7465597705463042,123.7077217,125.1954623,1.4877406000000093,3.793
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,480,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,3989955081928709176,3,146.7603745,146.7663681,0.06027072772881565,146.7093181,146.8294117,0.12009360000001834,2.672
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,720,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,14951693179814658911,3,153.5760775,153.50515343333333,0.13149174168654462,153.353427,153.5859558,0.232528799999983,2.331
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,960,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,11268116004064956563,3,160.7324158,161.13487383333333,0.7907523102747185,160.6263072,162.0458985,1.4195912999999791,1.973
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,DIU,1440,10.01,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,18317379548080904099,3,161.0959155,161.52031300000002,0.7458695794525414,161.0834844,162.3815391,1.2980546999999945,1.955
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,30,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,12911595339082294133,3,2.79217794,2.801186995,0.0215980483251792,2.785551925,2.82583112,0.0402791950000001,10.08
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,60,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,13251832431809861994,3,3.285641671,3.3924135053333333,0.3841814739072942,3.072911723,3.818687122,0.7457753990000002,10.056
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,120,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,857291316126879820,3,3.841006329,3.899129265666667,0.1238551769204883,3.815025377,4.041356091,0.22633071399999993,10.028
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,240,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,2580541194873097651,3,4.559580193,4.617703129666666,0.1132803357480662,4.545281951,4.748247245,0.20296529400000018,9.992
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,480,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,4926704663018204312,3,5.615732073,5.603293764666667,0.025412621056319647,5.574057928,5.620091293,0.04603336499999955,9.939
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,720,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,10160655538335327135,3,5.98382463,5.980802237333333,0.013166096137842111,5.966387749,5.992194333,0.025806583999999688,9.921
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,960,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,8650115492532836579,3,6.48618117,6.489436054666666,0.01766325351267821,6.473626616,6.508500378,0.03487376200000014,9.896
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,SIM,1440,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,7054960043939344563,3,6.48618117,6.500944396333334,0.06491611295333187,6.444681394,6.571970625,0.12728923099999978,9.896
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,30,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,9194609709325732842,3,26.42403396,26.382708553333334,0.08711584794756921,26.28262086,26.44147084,0.1588499799999994,8.899
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,60,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,16198920204232538357,3,42.1531468,42.1496013,0.06572162540372224,42.08217869,42.21347841,0.13129972000000123,8.112
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,120,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,8334183993629011667,3,56.61477276,56.61366842333333,0.34115391555533237,56.27196368,56.95426883,0.6823051499999977,7.389
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,240,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,6815405159900674860,3,72.66315489,72.53191329666667,0.5337782535591539,71.94475539,72.98782961,1.0430742200000083,6.587
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,480,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,5790935824270287343,3,85.40811991,86.03061656,1.0845443353147732,85.40079642,87.28293335,1.8821369299999873,5.95
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,720,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,12116383892463645224,3,92.77485338,92.77514399333332,0.017002822795167846,92.75828834,92.79229026,0.03400192000000857,5.581
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,960,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,8121807144770155004,3,96.99527605,96.79190389333333,0.48888892539930107,96.23415619,97.14627944,0.9121232500000076,5.37
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,SIM,1440,10.22,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,14556834406185143340,3,96.46920535,96.92564477,0.9590960795097455,96.28001519,98.02771377,1.747698580000005,5.397
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,10.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,10492819855780410366,12,8.305096708,7.504500532583333,3.767558620268432,1.547407205,11.8519107,10.304503494999999,9.5845
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,20.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,8837797650235256778,3,16.64834896,16.648348956666666,4.611665785,12.03668317,21.26001474,9.22333157,19.168
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,30.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,18197624565931386428,3,10.22386948,10.223869482666666,4.1255180959999995,6.098351388,14.34938758,8.251036192,29.489
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,40.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,9459397314061460827,3,17.32261103,17.322611033333335,0.023669114999998974,17.29894192,17.34628015,0.047338229999997594,39.134
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,ALA,1440,50.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,16074325632451800829,3,19.68877041,19.68877041,2.5826817700000007,17.10608864,22.27145218,5.165363540000001,49.016
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1441,10.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,5764508268286414455,2,105.68467032000001,105.68467032000001,23.61787048906004,88.98431394,122.3850267,33.40071275999999,4.716
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1442,20.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,13323255289318525314,1,145.2503699,145.2503699,0.0,145.2503699,145.2503699,0.0,12.737
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1443,30.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,2792764066210024791,1,156.9202649,156.9202649,0.0,156.9202649,156.9202649,0.0,22.154
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1444,40.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,17106177709835231706,1,179.1363026,179.1363026,0.0,179.1363026,179.1363026,0.0,31.043
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1445,50.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,16094576089784857173,1,190.4523133,190.4523133,0.0,190.4523133,190.4523133,0.0,40.477
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1446,10.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,4598834392589598810,2,106.25407444499999,106.25407444499999,24.00991746467357,89.27649899,123.2316499,33.95515091,4.686999999999999
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1447,20.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,4931435827792869169,1,141.3356576,141.3356576,0.0,141.3356576,141.3356576,0.0,12.933
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1448,30.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,549570047000783062,1,161.4962941,161.4962941,0.0,161.4962941,161.4962941,0.0,21.925
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1449,40.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,15928461749635540538,1,181.1725558,181.1725558,0.0,181.1725558,181.1725558,0.0,30.941
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1450,50.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,14861837598986939022,1,190.5475217,190.5475217,0.0,190.5475217,190.5475217,0.0,40.473
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1451,10.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,3681363947390771324,2,105.73136323,105.73136323,23.477298212503445,89.13040646,122.33232,33.20191353999999,4.713
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1452,20.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,16239946262605144955,1,143.2930138,143.2930138,0.0,143.2930138,143.2930138,0.0,12.835
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1453,30.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,16422440345971518751,1,159.2082795,159.2082795,0.0,159.2082795,159.2082795,0.0,22.04
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1454,40.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,1574703652461694556,1,180.1544292,180.1544292,0.0,180.1544292,180.1544292,0.0,30.992
GCRB-N,800,120,82.9,1.4,3.6,1.3,0.059107358,10.8,0.017,0.043,0.015,405.33,0.293,3.05,ALA,1455,50.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,2784202534729119265,1,190.4999175,190.4999175,0.0,190.4999175,190.4999175,0.0,40.475
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,10.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,9572373622612409547,12,7.7178603905,9.452607040083334,3.7880681553147872,6.601716663,16.42549742,9.823780756999998,9.6145
GCRB,800,120,83.5,1.8,3.7,3.4,0.08502994,7.6,0.022,0.044,0.04,3.8,0.014,5.59,DIU,1440,20.0,7,150,0.02,0.05,25,0.0,0,Synthetic,Single,17157843615538745207,3,13.53007591,13.53007591,1.15999331,12.3700826,14.69006922,2.31998662,19.323
