_cross_domain_signature,source_capacity,source_replicates,source_capacity_std,source_capacity_spread,target_capacity,target_replicates,target_capacity_std,target_capacity_spread,capacity_shift,absolute_capacity_shift
2662107263833251001,8.627250552,1,0.0,0.0,8.967753133,1,0.0,0.0,0.34050258100000086,0.34050258100000086
12768888749867017644,11.88985064,1,0.0,0.0,11.89212295,1,0.0,0.0,0.002272309999998612,0.002272309999998612
14521805741358922816,16.63889034,1,0.0,0.0,16.23847908,1,0.0,0.0,-0.4004112599999985,0.4004112599999985
14854747554281942324,17.30782141,1,0.0,0.0,19.41590749,1,0.0,0.0,2.1080860799999996,2.1080860799999996
12382542368705442109,39.15753762,1,0.0,0.0,48.10068417,1,0.0,0.0,8.943146550000002,8.943146550000002
1250144468833931704,53.48944369,1,0.0,0.0,65.5023835,1,0.0,0.0,12.012939809999992,12.012939809999992
16007769332154566046,67.96173211,1,0.0,0.0,81.90482149,1,0.0,0.0,13.943089380000004,13.943089380000004
8931928064415706564,87.79267887,1,0.0,0.0,96.35233809,1,0.0,0.0,8.55965922,8.55965922
2494474262356447473,18.10888365,1,0.0,0.0,19.33232961,1,0.0,0.0,1.2234459599999994,1.2234459599999994
3975812499507297874,39.27874998,1,0.0,0.0,48.00012109,1,0.0,0.0,8.72137111,8.72137111
16971378590107282213,53.62517173,1,0.0,0.0,65.42640215,1,0.0,0.0,11.801230420000003,11.801230420000003
3288405580280377453,67.85301669,1,0.0,0.0,71.60230075,1,0.0,0.0,3.7492840599999937,3.7492840599999937
4043201825417480292,88.0183609,1,0.0,0.0,97.85299401,1,0.0,0.0,9.834633109999999,9.834633109999999
5273671181931399444,17.37202847,1,0.0,0.0,19.48302488,1,0.0,0.0,2.1109964099999985,2.1109964099999985
10890612996892504908,40.66758525,1,0.0,0.0,47.95678621,1,0.0,0.0,7.289200959999995,7.289200959999995
11927604495688621867,53.57496766,1,0.0,0.0,65.99160427,1,0.0,0.0,12.416636609999998,12.416636609999998
17631489427209109286,67.63037879,1,0.0,0.0,76.17312963,1,0.0,0.0,8.54275084000001,8.54275084000001
11372770736063666330,87.99172478,1,0.0,0.0,95.8938909,1,0.0,0.0,7.902166120000004,7.902166120000004
681842854996113228,17.56795014,1,0.0,0.0,19.89471432,1,0.0,0.0,2.326764179999998,2.326764179999998
3620047003067915141,39.40399982,1,0.0,0.0,48.63196432,1,0.0,0.0,9.227964499999999,9.227964499999999
16053200679411320960,66.86951506,1,0.0,0.0,69.23472926,1,0.0,0.0,2.365214199999997,2.365214199999997
14088097249286282646,69.86299021,1,0.0,0.0,87.27229207,1,0.0,0.0,17.40930186,17.40930186
5341095197252057116,91.21306091,1,0.0,0.0,99.51006075,1,0.0,0.0,8.296999839999998,8.296999839999998
7320263328106590089,18.34161523,1,0.0,0.0,20.0,1,0.0,0.0,1.6583847700000014,1.6583847700000014
14217356271743254970,43.20188576,1,0.0,0.0,49.64386769,1,0.0,0.0,6.441981929999997,6.441981929999997
8514151187115479069,57.42823268,1,0.0,0.0,67.37306505,1,0.0,0.0,9.944832369999993,9.944832369999993
5990114117218492661,72.22858997,1,0.0,0.0,84.16060869,1,0.0,0.0,11.932018720000002,11.932018720000002
11166537510610801532,92.06535262,1,0.0,0.0,95.47365234,1,0.0,0.0,3.4082997200000023,3.4082997200000023
5391292762720185836,17.65314567,1,0.0,0.0,19.83660619,1,0.0,0.0,2.1834605200000006,2.1834605200000006
10149225752138262836,45.27717986,1,0.0,0.0,49.82836384,1,0.0,0.0,4.551183980000005,4.551183980000005
18004675998426904163,51.79515423,1,0.0,0.0,67.18646996,1,0.0,0.0,15.391315729999995,15.391315729999995
8889855346078594862,73.73833318,1,0.0,0.0,78.58598155,1,0.0,0.0,4.847648370000002,4.847648370000002
10464548935341551474,88.58415211,1,0.0,0.0,90.719401,1,0.0,0.0,2.1352488899999997,2.1352488899999997
11289777811743478284,18.78655457,1,0.0,0.0,19.95246725,1,0.0,0.0,1.1659126800000017,1.1659126800000017
12330415739417403333,43.35732053,1,0.0,0.0,50.82752023,1,0.0,0.0,7.470199699999995,7.470199699999995
9261784891593533632,58.81354316,1,0.0,0.0,69.69692224,1,0.0,0.0,10.883379080000005,10.883379080000005
10369385875345292374,72.31787103,1,0.0,0.0,85.46103453,1,0.0,0.0,13.1431635,13.1431635
13815548125766763356,93.48029528,1,0.0,0.0,103.5785586,1,0.0,0.0,10.098263319999987,10.098263319999987
6117085233908319817,18.57987431,1,0.0,0.0,19.929379,1,0.0,0.0,1.3495046899999998,1.3495046899999998
796732147293206906,43.38708889,1,0.0,0.0,50.60587297,1,0.0,0.0,7.218784079999999,7.218784079999999
6578663118409487197,58.69017588,1,0.0,0.0,67.41271065,1,0.0,0.0,8.722534769999996,8.722534769999996
11627052087133750197,71.93564073,1,0.0,0.0,80.93630144,1,0.0,0.0,9.000660709999991,9.000660709999991
17781623503847767868,93.46404925,1,0.0,0.0,101.083146,1,0.0,0.0,7.619096749999997,7.619096749999997
17729868928472575020,18.67298457,1,0.0,0.0,20.0,1,0.0,0.0,1.3270154299999994,1.3270154299999994
17449213603658389108,43.12425249,1,0.0,0.0,51.15141779,1,0.0,0.0,8.0271653,8.0271653
2706204062275968675,59.03248805,1,0.0,0.0,68.08262528,1,0.0,0.0,9.050137230000004,9.050137230000004
3098730747218894830,70.77128586,1,0.0,0.0,82.09281317,1,0.0,0.0,11.321527309999993,11.321527309999993
1184082232974075442,92.93061391,1,0.0,0.0,103.3970009,1,0.0,0.0,10.46638698999999,10.46638698999999
5105062857751677994,9.908550374,3,0.07197521984679021,0.14337601699999958,12.40739978,3,0.10672415139116462,0.18952261999999997,2.4988494059999997,2.4988494059999997
13750774863075917346,6.797935894,3,0.12513294268253752,0.23137633899999965,7.614941624,3,0.1587475870805786,0.3148217650000005,0.81700573,0.81700573
428591887007465085,6.838731578,3,0.018512284870351798,0.03467020999999981,7.627888019,3,0.20774194634196014,0.4050348890000004,0.7891564410000003,0.7891564410000003
17626345712903150066,10.33283966,3,0.3049805212704586,0.6079487789999991,12.81561477,3,0.057824998827030606,0.10849465999999985,2.4827751100000004,2.4827751100000004
3065529777730095851,7.200166707,3,0.03930112090698051,0.07216719000000005,7.644506863,3,0.21425449411697736,0.41265421199999963,0.444340156,0.444340156
13945283658782213978,6.998402996,3,0.30723617685396754,0.5954900539999999,7.738109939,3,0.04226422759407459,0.0803903289999992,0.7397069429999998,0.7397069429999998
905209574315859701,6.902679391,3,0.006531583403822858,0.012917773999999937,7.710594816,3,0.1717966322564596,0.3181310049999997,0.807915425,0.807915425
636911998549351200,75.22317549,3,6.389981455205382,12.77438995,82.74779149,3,3.9755866979577843,7.603520709999998,7.524615999999995,7.524615999999995
11313527856311667365,58.4398945,3,1.353843351527767,2.7065233100000015,66.92591741,3,3.148659549822755,6.052431290000001,8.486022909999996,8.486022909999996
14831366828003343368,48.28530805,3,1.7201130505151134,3.2203672400000016,62.74991424,3,1.8966303165789569,3.527375890000002,14.464606190000005,14.464606190000005
18111316653256420027,47.6291109,3,1.5756506929898548,2.841314329999996,50.15371018,3,6.139417057179504,10.68830587,2.524599279999997,2.524599279999997
