_input_signature,n_rows,target_unique,target_min,target_max,target_spread
12143757583447324994,3,3,187.4285651,193.1199712,5.691406100000023
12146535126227506594,3,3,17.52469326,17.58343935,0.05874608999999964
12147411485588615077,3,3,15.20862662,17.5052159,2.296589279999999
12151806082136265193,3,3,1.337506457,1.475726602,0.13822014500000002
12154644844547083045,1,1,100.2947486,100.2947486,0.0
12199379342522602808,3,3,186.4946966,194.2473483,7.752651700000001
12210244203044246562,1,1,17.94721467,17.94721467,0.0
12213156055718829850,1,1,72.31787103,72.31787103,0.0
12231726839937393981,3,3,80.9599138,88.56343451,7.603520709999998
12237954017561421126,3,3,0.285261659,0.904805057,0.619543398
12243699223279693851,3,3,11.75643087,12.35932476,0.6028938899999989
12272487954109681020,3,3,18.00354555,18.32729764,0.3237520900000028
12299775327561621562,3,3,68.27619918,72.95294034,4.676741159999992
12318706164831193379,3,3,13.20271063,17.72644131,4.523730679999998
12322604916966133495,1,1,119.8674961,119.8674961,0.0
12340287728545257582,2,2,163.5336704,169.1261152,5.592444799999981
12341295020867722114,3,3,71.09255716,76.12357913,5.031021969999998
12344897762132747990,3,2,5.0199877,5.096863469,0.07687576899999993
12388347347517670214,1,1,138.4322113,138.4322113,0.0
12415649059408947823,3,3,22.16852031,25.51613782,3.347617509999999
12429355053059418026,3,3,81.21305296,97.30484165,16.09178869
12435849167375187638,3,3,12.91128056,13.03344842,0.12216785999999935
12442700924080624495,3,1,105.7539683,105.7539683,0.0
12443167361822682259,1,1,57.42823268,57.42823268,0.0
12461525289863837754,2,2,19.9506393,19.96539044,0.014751140000001328
12470637973073326627,3,3,4.629278166,4.838295001,0.2090168349999999
12488922303672438655,3,3,7.951773556,8.1913563,0.23958274400000068
12527200656577218421,3,3,18.62951055,18.88299153,0.25348098000000263
12535940876125186199,3,3,33.46456067,36.60378146,3.139220790000003
12543630162840755506,1,1,70.77128586,70.77128586,0.0
12552377453823545695,3,3,17.03451743,17.12265661,0.08813917999999887
12580475818902798639,3,3,2.558064184,3.141059101,0.5829949170000002
12588539707960640012,3,3,169.4636967,179.0690258,9.605329099999977
12600863597094179904,1,1,175.244306,175.244306,0.0
12604495413700129863,3,2,53.33333333,66.66666667,13.333333339999996
12615330013127249511,3,3,17.37841044,18.27083333,0.8924228899999989
12615432238208671005,3,3,86.86297093,96.55184796,9.68887703
12621296277515089329,6,6,8.136888092,181.9871592,173.85027110800002
12628378825739221659,3,3,4.635608856,5.481242312,0.8456334559999998
12670958450097869881,1,1,85.46103453,85.46103453,0.0
12674212456835948851,3,3,165.6472907,167.0261165,1.3788257999999871
12677758060632403951,3,3,188.7268436,192.6299447,3.903101100000015
12702528775834275408,1,1,333.3972419,333.3972419,0.0
12717743980985706212,6,6,4.784259607,181.9093513,177.125091693
12751024084289299502,3,3,5.273940287,6.352302607,1.07836232
12868618056911045219,3,3,5.679307161,5.917163619,0.23785645800000044
12884691757674746272,1,1,118.8184233,118.8184233,0.0
12894457720673491134,3,3,13.31592006,15.79074975,2.47482969
12897520793021774794,3,2,23.66548043,24.25860024,0.593119810000001
12911595339082294133,3,3,2.785551925,2.82583112,0.0402791950000001
12954864437147827772,3,3,9.220293899,9.475243168,0.2549492690000008
12971290572608913593,1,1,17.49805274,17.49805274,0.0
12974101598079160016,3,3,12.74199402,13.91748345,1.1754894300000007
13006279155902419390,3,3,-1.927172629,1.372742342,3.2999149709999998
13008548751510191596,1,1,67.37306505,67.37306505,0.0
13011635884408028318,1,1,11.11294274,11.11294274,0.0
13016132821430166328,3,3,13.70712017,17.34618867,3.6390685000000005
13020775319250142948,1,1,80.93630144,80.93630144,0.0
13021351069936263588,2,2,283.1111111,292.0,8.888888899999984
13028683860888158425,6,6,2.777777778,5.907668232,3.129890454
13037060468136575704,1,1,14.22476591,14.22476591,0.0
13040442634479143091,3,3,7.274951366,7.300184929,0.02523356300000046
13057034301103641185,3,3,8.012136447,8.059369321,0.047232874000000535
13061633330393772542,1,1,119.4144279,119.4144279,0.0
13062667292130770460,3,3,7.66311753,7.792591644,0.12947411399999975
13069340977486022339,3,3,61.09252857,66.33303778,5.240509209999999
13080753195173083797,3,3,10.2393617,10.75081833,0.5114566299999996
13112993294266144816,3,2,7.032115172,7.516611296,0.48449612399999964
13123095831943736062,1,1,0.567641722,0.567641722,0.0
13152110515515904560,3,3,12.8789047,12.99094798,0.11204327999999997
13180783479481409373,3,3,64.76996759,67.09438738,2.3244197900000074
13196770594572783810,2,2,172.0,176.4444444,4.444444400000009
13215046423171528219,3,3,15.56079012,15.78094106,0.2201509399999999
13220836485745179883,3,3,18.03274397,18.10082532,0.06808134999999993
13242703023455998404,3,3,12.53860132,15.41058911,2.8719877900000004
13244999927062172935,3,3,77.27186751,92.95279609,15.68092858
13251832431809861994,3,3,3.072911723,3.818687122,0.7457753990000002
13255282744427241635,3,3,16.08356083,17.49039366,1.406832829999999
13257390274117832786,3,3,3.416535038,3.523329573,0.10679453499999969
13321375814559557804,1,1,3.913114183,3.913114183,0.0
13323255289318525314,1,1,145.2503699,145.2503699,0.0
13330472071774241408,3,3,27.71417592,27.94579481,0.23161889000000002
13367766883870558010,3,3,1.753878851,2.375557666,0.6216788150000001
13369693133813731389,3,3,32.44727437,35.43016538,2.982891009999996
13397019665152487406,1,1,43.20188576,43.20188576,0.0
13428427879164385114,3,1,0.0,0.0,0.0
13432844105424177844,3,1,80.0,80.0,0.0
13447245047022571407,1,1,96.35233809,96.35233809,0.0
13460432265287287620,3,3,16.04598026,18.64114976,2.595169500000001
13494683973241086598,3,1,29.77777778,29.77777778,0.0
13502903946945625167,1,1,16.23847908,16.23847908,0.0
13519162570024896310,3,3,35.24061223,36.24882552,1.0082132899999934
13537361827154125388,3,3,9.423794448,9.890134019,0.4663395709999989
13581708233989788697,3,3,17.28300922,18.59991618,1.3169069600000007
13602346309456292357,1,1,128.588536,128.588536,0.0
13619735865802207714,1,1,3.209760435,3.209760435,0.0
13641899622687088449,3,3,74.85381983,78.53700907,3.68318923999999
13642797632329783324,3,2,100.9920635,107.5925926,6.600529100000003
13665796460083973393,1,1,3.901626606,3.901626606,0.0
13730983664455822737,3,3,6.970051156,7.041797091,0.07174593500000004
13736103110504564049,1,1,92.91179042,92.91179042,0.0
13741302519261384500,3,2,112.8968254,118.7037037,5.806878300000008
13757288057589394229,3,3,5.429864253,7.692307692,2.262443439
13765390047063166502,3,3,125.8746342,126.1433558,0.2687215999999921
13770704506802718818,3,3,7.184492308,7.210592556,0.02610024799999966
13774846184107381070,3,3,33.810944,47.05126225,13.240318250000001
13776757793733500861,3,3,13.43922985,13.85171043,0.41248058000000043
13795006698287854458,1,1,0.542622455,0.542622455,0.0
13807297029344534322,2,2,243.1111111,260.8888889,17.777777799999996
13812801542056912939,3,3,14.93057607,16.63882129,1.7082452199999985
13815137717855114315,1,1,10.96642112,10.96642112,0.0
13817195775658546547,3,3,12.7960499,12.90454456,0.10849465999999985
13834514112846599910,3,3,15.0703649,15.24331132,0.1729464200000006
13872967388878897199,3,3,7.510697908,7.637134736,0.1264368280000001
13880830126020097943,2,2,133.3333333,142.2222222,8.888888900000012
13882004842441325747,3,2,3.010083037,3.306642942,0.29655990500000007
13889508209341995980,1,1,66.86951506,66.86951506,0.0
13891335910227168060,3,3,6.680901504,7.501911406,0.8210099019999992
13926868731529471070,3,3,82.6411851,83.55758536,0.9164002600000032
13986775416817193490,3,3,83.81957075,109.4004336,25.580862850000003
14017646238512971536,3,3,0.612366369,0.70402666,0.09166029100000006
14024147433647365446,3,3,1.786999265,2.110155769,0.32315650399999996
14054837534172656128,3,3,59.06881572,60.56256149,1.4937457699999968
14068852684247809683,1,1,4.795834427,4.795834427,0.0
14079765129503380819,1,1,264.6180351,264.6180351,0.0
14087304715273716021,1,1,140.1977987,140.1977987,0.0
14098218421021899461,1,1,16.82199275,16.82199275,0.0
14111493200991021164,1,1,8.967753133,8.967753133,0.0
14117925423551221353,2,2,1.647582233,1.763868427,0.11628619399999995
14122695440457670623,3,3,186.6740434,186.7880874,0.11404400000000692
14131146040637425530,15,12,59.49027235,72.73453868,13.244266330000002
14131364314155578277,3,3,47.38880325,50.23011758,2.841314329999996
14133551556102765281,3,1,78.66666667,78.66666667,0.0
14137992850604888425,9,9,15.46614064,19.78624114,4.320100500000001
14139316452646737785,3,3,15.73839266,17.58451125,1.846118589999998
14145455791997218909,3,3,20.3034624,20.90922792,0.6057655199999985
14150664927640470001,3,3,86.33087176,110.8222473,24.491375540000007
14170457224032731067,1,1,72.22858997,72.22858997,0.0
14171708123433314304,3,3,7.317938517,7.327338403,0.009399885999999746
14174918151567852022,3,3,194.608904,194.8719698,0.2630657999999926
14175388875336343442,3,2,6.666666667,6.935483871,0.2688172039999994
14198828627270019372,1,1,8.138376153,8.138376153,0.0
14247326399820608681,3,3,21.56292934,23.88028709,2.3173577499999993
14264870295495404770,3,3,133.9387453,197.8062144,63.867469099999994
14281957920571741131,3,3,12.53494874,16.72879776,4.193849019999998
14318183049395137263,3,3,183.4061143,183.5646199,0.15850559999998381
14417663452655608841,3,2,3.394706559,3.490602225,0.0958956660000001
14430101410480171177,3,1,56.44444444,56.44444444,0.0
14450537765661535684,6,5,5.558118081,7.529527559,1.971409478
14454853857174500785,3,3,3.393665158,3.996983409,0.6033182509999997
14456624691018402440,3,1,52.0,52.0,0.0
14460798447028215898,1,1,4.273675103,4.273675103,0.0
14471689904737011072,3,3,186.9536278,195.4032907,8.449662900000021
14527147495807567373,3,3,16.44561987,17.24049124,0.7948713699999992
14527377426712637295,1,1,18.57987431,18.57987431,0.0
14554286089832423346,3,2,117.2619048,122.7777778,5.515872999999999
14556834406185143340,3,3,96.28001519,98.02771377,1.747698580000005
14561758705567463404,3,3,15.7232286,18.01117921,2.287950610000001
14576096014050611579,3,3,57.49559293,61.11068504,3.615092109999999
14578678662863299839,3,3,114.1393361,121.060048,6.920711900000001
14598158743120574339,3,3,16.30185883,17.9815175,1.6796586699999985
14606981018865399406,3,3,129.7318822,130.4479165,0.7160342999999898
14607962300251484291,3,3,178.7849957,179.1155679,0.330572200000006
14609237521165358149,3,3,101.6589423,105.2579301,3.598987799999989
14615374747504397717,3,3,7.191058227,7.263225417,0.07216719000000005
14632511503543224213,9,9,17.82823797,20.66333153,2.8350935600000007
14642826718609984852,1,1,7.44157097,7.44157097,0.0
14654360985139486414,1,1,7.016242024,7.016242024,0.0
14671488231107992085,3,3,7.746478873,10.68075117,2.9342722970000006
14688820173526291166,3,3,6.772606886,8.569807037,1.7972001510000002
14693150122658306750,1,1,15.79265803,15.79265803,0.0
14718507175210602104,3,3,49.08041271,52.04717631,2.9667636
14727653636978487653,2,2,86.07407407,92.0,5.925925930000005
14731060229230471192,3,3,54.51822576,55.99221794,1.4739921800000033
14738691508997999825,1,1,78.45258607,78.45258607,0.0
14742928933519509783,3,3,9.379269143,9.94975447,0.5704853270000001
14750004714216159595,12,12,6.580388935,7.356781803,0.7763928679999994
14753012469314816368,3,3,102.3611252,104.2806309,1.919505700000002
14765858289654558428,3,3,8.054426931,8.488623383,0.4341964520000001
14772966102207275455,3,3,29.41776246,29.68355437,0.2657919100000008
14802185984964681562,15,15,69.45804224,109.0937645,39.63572226000001
14814095991422283752,3,3,64.0069281,65.93107188,1.9241437800000085
14818519241606028332,2,2,1.551406556,2.206548883,0.6551423269999999
14861837598986939022,1,1,190.5475217,190.5475217,0.0
14862933898312971491,3,3,7.486242425,8.130346721,0.6441042960000001
14871431238927427911,3,3,4.789360394,5.481242312,0.691881918
14889584530853024188,3,3,146.1541945,146.6038687,0.449674200000004
14908214510175391978,1,1,275.3708716,275.3708716,0.0
14910053830220803034,1,1,69.86299021,69.86299021,0.0
14911318710194269813,11,11,0.250822963,2.141347199,1.890524236
14915493390938448242,3,3,17.45232613,18.36417349,0.9118473599999994
14932595877372705509,3,3,11.35034007,11.698448,0.3481079300000012
14944427793197308491,3,3,16.05570647,18.13299154,2.0772850699999985
14951693179814658911,3,3,153.353427,153.5859558,0.232528799999983
14996048334728548551,1,1,101.083146,101.083146,0.0
15001488353541702053,2,2,275.5555556,280.0,4.444444400000009
15035950067462068535,3,3,9.527218042,9.951692197,0.4244741550000004
15037690467821832760,1,1,167.0461595,167.0461595,0.0
15039186321881741120,1,1,90.07812481,90.07812481,0.0
15042433285936276678,1,1,0.197203408,0.197203408,0.0
15057238795158855309,3,3,26.48250418,26.66359568,0.18109150000000085
15058951190663844978,3,3,19.35726901,19.92057871,0.5633097000000014
15086426207809694397,1,1,13.98171507,13.98171507,0.0
15094630872516047415,3,3,1.584599935,1.714335402,0.12973546699999994
15105263796712302264,3,3,55.28905586,122.2710243,66.98196844
15135330900954528476,1,1,11.1431421,11.1431421,0.0
15135560973983903317,3,3,7.990337275,8.10820331,0.11786603500000048
15153255884446640232,12,12,-31.79098165,7.994145176,39.785126825999996
15154466524217921212,3,3,135.6623371,142.0083441,6.346006999999986
15158233427638641998,3,3,196.6981685,197.1533743,0.45520579999998745
15172950716898765317,3,3,2.398544014,3.146578704,0.7480346899999999
15188021643214436428,3,3,20.10721368,23.55017077,3.44295709
15207663443589179015,3,3,81.53055818,84.73130645,3.2007482700000054
15224233587441362775,3,3,3.591343864,3.754036605,0.16269274099999986
15231598384945008400,1,1,16.63889034,16.63889034,0.0
15248855058584105196,3,3,10.99392519,11.23008999,0.23616479999999918
15252496250798709926,3,3,7.50555912,7.910594009,0.4050348890000004
15261173828235182569,3,3,141.4453925,150.9168829,9.471490399999993
15269897442523904645,3,3,15.52162466,17.19333201,1.6717073499999984
15286308235396931035,3,3,91.39389937,94.07078465,2.6768852799999934
15301960229397454996,1,1,65.42640215,65.42640215,0.0
15326704995964888575,1,1,19.41590749,19.41590749,0.0
15368989010209991013,3,3,14.21857691,14.57619084,0.3576139300000012
15394119192140264801,1,1,15.98398736,15.98398736,0.0
15403807997952639873,1,1,88.59145977,88.59145977,0.0
15412847921528205124,3,3,11.60424652,11.94492032,0.34067379999999936
15428556167414057874,3,3,8.252815881,8.286110174,0.03329429299999909
15429002766855510145,1,1,78.58598155,78.58598155,0.0
15449498977308841809,1,1,139.2291821,139.2291821,0.0
15460659072306750500,3,1,0.0,0.0,0.0
15462049524683714789,1,1,15.91745587,15.91745587,0.0
15491832941608328458,3,3,185.1498367,195.7047357,10.554898999999978
15534367458492339082,1,1,3.849845607,3.849845607,0.0
15555484437267679088,1,1,19.929379,19.929379,0.0
15590298127934271097,3,3,89.42926157,90.93214634,1.5028847700000085
15613626881432330545,3,3,31.74601216,34.06168207,2.315669910000004
15628168925692332384,1,1,17.30782141,17.30782141,0.0
15643040734785404258,3,2,107.3412698,107.7380952,0.39682539999999733
15656187769971727515,1,1,65.5023835,65.5023835,0.0
15664822722295538556,3,3,203.1080638,203.2155116,0.10744780000001697
15669367425165835767,3,3,12.26178625,12.8477289,0.5859426499999998
15692072845673287555,3,2,26.66666667,40.0,13.333333329999999
15693684484887973741,3,3,18.50435355,19.16265167,0.6582981199999978
15697118301370405832,3,3,11.10262258,11.5283203,0.4256977200000005
15714134145945127934,6,6,7.932680739,184.1544581,176.221777361
15719965926527608900,3,3,6.389642576,6.722638197,0.33299562100000024
15746350423731596595,2,2,17.97816619,18.45807447,0.4799082800000001
15766900261523129982,3,1,29.77777778,29.77777778,0.0
15777899247897605502,3,3,47.72311911,50.94348635,3.2203672400000016
15793380046204862968,3,3,5.579991817,5.835720131,0.2557283140000006
15807910494372115647,3,3,49.40019838,51.65995682,2.259758439999999
15808271721878814709,3,3,15.61951486,16.78020884,1.1606939799999996
15824271465264248278,1,1,14.07544631,14.07544631,0.0
15838004617585174392,1,1,92.06535262,92.06535262,0.0
15849705038690546430,3,3,7.999071354,8.05438185,0.0553104960000006
15857670154859084901,3,3,11.86350977,14.86747489,3.00396512
15862192128811519798,3,3,196.7334232,196.8166759,0.08325270000000273
15886341675011334550,1,1,88.58415211,88.58415211,0.0
15887886292177259301,3,3,10.3297842,17.20634149,6.876557289999999
15902432291049124608,3,3,11.16029823,14.18918919,3.02889096
15910472553448016793,3,3,7.411612903,7.736464516,0.3248516129999999
15920915165548103005,3,3,6.648863325,6.991235278,0.3423719530000007
15928461749635540538,1,1,181.1725558,181.1725558,0.0
15953553129323897234,3,2,4.481857319,4.558733087,0.07687576799999984
15961279181779596814,2,2,1.476555652,1.488577851,0.012022199000000011
15991242187537347155,1,1,4.47511756,4.47511756,0.0
15992473889545316537,3,3,0.639040155,0.778410974,0.13937081900000003
16002497293951558241,1,1,0.195216714,0.195216714,0.0
16009518634501299427,3,3,7.85298263,8.001437221,0.14845459100000014
16010746774916559788,1,1,11.9138672,11.9138672,0.0
16044322656900964210,1,1,65.99160427,65.99160427,0.0
16049071684720273553,3,3,10.11315589,12.19006855,2.0769126599999996
16050492626156019165,3,3,1.649675561,1.930523266,0.280847705
16052808257232937034,12,12,1.198269973,3.526127127,2.327857154
16058766177640236849,3,1,53.33333333,53.33333333,0.0
16066104544994962222,3,3,10.34424279,10.71785341,0.3736106200000009
16074325632451800829,3,3,17.10608864,22.27145218,5.165363540000001
16091125448668008469,2,2,237.1031746,253.505291,16.40211640000001
16094576089784857173,1,1,190.4523133,190.4523133,0.0
16103434741383707209,3,3,8.177699256,8.251640695,0.07394143900000039
16119625099739637523,1,1,96.31623439,96.31623439,0.0
16176577950961726893,1,1,0.276469757,0.276469757,0.0
16194911679066073778,3,3,173.2815246,184.4251748,11.143650199999996
16198920204232538357,3,3,42.08217869,42.21347841,0.13129972000000123
16228501341617414735,3,3,7.653415869,8.101824684,0.4484088150000005
16231430173642195752,3,3,16.75926998,18.25383525,1.4945652700000025
16231848065565885249,1,1,7.024685474,7.024685474,0.0
16239946262605144955,1,1,143.2930138,143.2930138,0.0
16262747756010670379,3,2,5.524114173,5.585629921,0.061515747999999704
16272450137362706756,3,3,16.07297061,16.34192332,0.26895271000000065
16281823845909795408,2,2,1.967666773,2.233874338,0.2662075650000002
16282885341195580935,3,3,13.73881716,16.18677242,2.4479552600000005
16293706521929686415,3,3,207.4766359,207.5548501,0.07821420000001922
16318967756588543778,3,3,12.8606754,13.88858409,1.0279086900000003
16393338596613869922,2,2,18.56033279,18.56245276,0.002119969999998972
16405048272212825666,3,3,64.88745858,65.00011112,0.11265253999999914
16410578991526358170,3,3,0.780319885,1.437474325,0.6571544399999999
16422440345971518751,1,1,159.2082795,159.2082795,0.0
16426178679819484241,3,3,3.594560845,3.926907995,0.3323471499999999
16433226250501921470,3,3,13.14526187,13.54670775,0.4014458799999989
16465382337475592832,3,3,37.36373708,52.89121794,15.527480859999997
16479565402347312129,1,1,53.57496766,53.57496766,0.0
16479882799802070071,1,1,20.0,20.0,0.0
16483003438161415621,2,2,163.9550265,199.8015873,35.84656079999999
16506295165112074579,1,1,344.7106493,344.7106493,0.0
16509248199414197255,1,1,95.47365234,95.47365234,0.0
16526967940655265578,3,1,66.66666667,66.66666667,0.0
16535772593130774120,3,3,3.744640943,3.878617363,0.1339764200000002
16575937784576867068,3,3,18.28957414,19.63371054,1.3441364
16638446263550319536,3,3,9.981400279,10.91946674,0.938066461
16640142614009434005,3,3,1.659113462,1.953235114,0.29412165199999984
16646435081185513064,3,3,14.4839549,15.85718416,1.3732292599999987
16662543744214429559,3,3,18.65911504,19.40018907,0.74107403
16669601217074663099,1,1,91.17129647,91.17129647,0.0
16676324305660155556,3,3,202.5678087,202.7627228,0.19491410000000542
16685056413505612305,3,2,10.79478055,11.98102017,1.1862396200000003
16686286222941911493,3,3,8.094014869,8.567677112,0.4736622429999997
16689376355185515055,3,3,104.4383811,105.1720864,0.7337052999999969
16707520374413369664,3,3,15.65799538,17.591054,1.9330586200000006
16713817584777694125,3,3,147.6588002,160.0832954,12.424495199999996
16723935950174777371,3,3,1.617454278,1.695205748,0.07775146999999993
16737703975485143772,15,14,18.98707833,21.22517196,2.2380936300000016
16750171663552134215,1,1,18.10888365,18.10888365,0.0
16755461862370840366,3,3,17.02147807,19.69036252,2.66888445
16777781592095503373,1,1,10.31234354,10.31234354,0.0
16800429002793184062,1,1,114.640457,114.640457,0.0
16807819990896503937,3,3,14.62866221,16.87410603,2.24544382
16808907155016778013,1,1,103.3970009,103.3970009,0.0
16814135709255667619,3,3,6.73238255,7.151845638,0.41946308800000054
16825237191054845665,3,3,16.84818199,17.16982764,0.32164565000000067
16826936358102245669,3,3,10.56357141,11.07332136,0.5097499499999998
16862914560302774087,3,3,24.46083292,43.78305239,19.32221947
16909384172031674935,1,1,17.4829162,17.4829162,0.0
16913324282636799098,3,3,3.96335375,4.347861434,0.38450768400000035
16915216424208539285,3,3,165.2457781,165.3194887,0.0737105999999983
16938332226108115672,3,3,-0.09127577,-0.018889614,0.07238615600000001
16940609377718848897,1,1,97.76236724,97.76236724,0.0
16959195081075023796,3,3,9.840915293,11.19039278,1.3494774869999997
16967477159372399212,3,3,12.54988871,12.74485292,0.1949642100000002
16981588077118001944,3,3,5.31261987,5.983889528,0.6712696579999999
16983837190254317110,3,3,13.435106,13.76286244,0.3277564399999999
17022930429267591015,3,3,14.18131552,15.47280335,1.2914878299999994
17032418791851173808,2,2,41.84471924,93.56231268,51.71759344
17044198096516743746,1,1,18.1455107,18.1455107,0.0
17053035532018455372,3,1,0.0,0.0,0.0
17080829495524148363,3,3,13.4133184,14.66524294,1.251924540000001
17094379585449312116,3,3,28.49785854,28.90125903,0.4034004899999992
17098923533429936836,3,3,14.39288595,14.56461211,0.1717261600000004
17106177709835231706,1,1,179.1363026,179.1363026,0.0
17115427758596232426,1,1,84.60006871,84.60006871,0.0
17140761639484257627,1,1,263.6544684,263.6544684,0.0
17157843615538745207,3,3,12.3700826,14.69006922,2.31998662
17163293974637512094,2,2,2.057138081,2.286191853,0.22905377199999988
17165261834418585786,3,3,19.24145876,19.44857074,0.20711198000000053
17180338783319267793,3,3,18.88716937,19.0212291,0.1340597300000006
17192587275700313807,6,6,100.2661087,104.899164,4.633055299999995
17200064123136545815,6,6,6.169542591,7.780960175,1.6114175839999998
17200286515181460444,3,3,18.71525548,20.26701653,1.5517610499999996
17240586646336196107,1,1,11.89212295,11.89212295,0.0
17248244078605365750,3,3,1.049195051,1.367742384,0.31854733299999993
17279278994493197117,3,3,25.40971226,25.75858025,0.34886799000000224
17283328123470425000,3,3,2.199937811,2.355410448,0.15547263700000036
17305994896530160488,6,6,6.786523258,188.7537227,181.967199442
17308140250371570214,3,3,11.20646473,25.22623754,14.01977281
17326748445242168543,3,3,154.0129816,157.1928767,3.17989510000001
17356668411832435303,3,3,7.799920238,9.293184445,1.4932642069999993
17377139096905289125,3,3,19.83093567,19.94625348,0.11531781000000052
17384553156265223587,3,3,8.078169999,8.203083381,0.1249133820000008
17430757838404585944,3,3,208.4581436,208.5561129,0.09796929999998838
17448317176544428284,3,3,98.21013099,98.73601242,0.5258814299999983
17454219733314565792,3,3,50.92038659,55.1294431,4.2090565100000035
17455228207819729971,3,3,14.41125889,14.85950043,0.4482415400000015
17470192116320297069,3,1,87.55555556,87.55555556,0.0
17475736414276499376,1,1,88.0183609,88.0183609,0.0
17485199630258976541,3,3,85.37041814,107.1628758,21.792457659999997
17485915581583553027,3,3,113.1049691,113.607428,0.5024588999999935
17509084134776967386,3,3,11.40407965,12.34425971,0.9401800599999994
17509427768820248449,3,3,472.7124993,482.5875888,9.875089500000001
17521038317806543940,3,3,10.33021027,10.74889698,0.41868670999999935
17524498598290145578,3,3,190.5544103,190.7784178,0.22400749999999903
17525109609069475328,12,6,4.507710558,5.693950178,1.1862396199999994
17532619624130317853,3,3,14.9856019,15.20427734,0.21867544000000017
17540682116660840541,1,1,90.719401,90.719401,0.0
17556645753999555257,1,1,8.764556739,8.764556739,0.0
17568784049951808416,3,3,10.04370468,11.54079958,1.4970949000000005
17574322416017258644,3,3,17.87462134,19.7734455,1.8988241600000002
17600486352584386539,1,1,274.8235518,274.8235518,0.0
17615662448436470124,3,3,14.76211034,16.03390182,1.271791480000001
17620546108433666946,3,3,26.34763926,27.32333424,0.9756949800000001
17685554107923277188,1,1,14.32155521,14.32155521,0.0
17702078877809221217,3,3,15.37077706,18.18116081,2.8103837500000015
17710968229733482981,3,3,15.63345375,17.3085148,1.6750610500000018
17733708730359010483,1,1,69.23472926,69.23472926,0.0
17743971709699853167,3,3,4.167156942,4.477000855,0.3098439129999999
17744247659109149025,1,1,85.72026179,85.72026179,0.0
17768144420512728563,3,2,8.39954597,8.872493379,0.47294740899999965
17776044586851409288,3,3,0.738313121,1.11437549,0.376062369
17800563843986699496,2,2,240.0,262.2222222,22.222222199999976
17820105321635114084,3,3,65.46496476,68.51966253,3.054697770000004
17852857923161742115,3,3,0.80068408,2.899564677,2.098880597
17855955313651295445,3,3,62.19446227,65.72183816,3.527375890000002
17877692717919212344,3,1,99.00793651,99.00793651,0.0
17898185555684303476,1,1,97.91540844,97.91540844,0.0
17917615021032268182,3,3,82.1890143,99.37428786,17.18527356
17921206181751419838,3,3,15.20889862,16.3754436,1.1665449800000012
17931166249636784485,3,3,4.095724555,5.041619372,0.9458948170000001
17934866632876365395,3,3,7.588937901,7.855627517,0.26668961599999985
17949185904472226276,3,3,13.93427859,14.63689062,0.7026120300000009
17949875270163903850,3,3,14.7430764,17.27116484,2.528088440000001
17952086120339776076,3,3,210.0915708,210.1800657,0.0884949000000006
17955016725863008543,3,3,7.752615385,7.90417469,0.15155930499999926
17960964911523957886,2,2,305.7539683,318.8492063,13.095237999999995
17963337656926381207,1,1,16.46441326,16.46441326,0.0
17964149190874114612,1,1,108.0982491,108.0982491,0.0
17976950169940105300,2,2,106.6666667,120.0,13.333333300000007
17977216868133035984,3,3,0.348079996,0.392332002,0.04425200600000001
17981781917041824214,1,1,8.451412115,8.451412115,0.0
18006454412294099555,3,3,203.6577441,203.8669845,0.20924039999999877
18008818454929617895,1,1,103.5785586,103.5785586,0.0
18018378148491117671,3,3,89.5086089,101.4544359,11.945826999999994
18023022812445526267,3,1,115.2777778,115.2777778,0.0
18031951279925841496,3,1,0.0,0.0,0.0
18034623346368764024,3,3,1.808870312,2.011321844,0.20245153199999977
18051413766242179725,1,1,78.51672079,78.51672079,0.0
18061100012921218034,1,1,73.73833318,73.73833318,0.0
18066266607024170890,3,3,82.99841691,83.47723761,0.4788207
18073218190423429454,3,3,-9.777514335,-3.421873852,6.355640482999999
18076858949388428206,3,3,50.04381112,60.73211699,10.68830587
18084832500324239825,1,1,4.195801507,4.195801507,0.0
18090062481490488342,1,1,8.001009369,8.001009369,0.0
18115771084016731082,3,3,3.3015964,3.737132939,0.43553653899999967
18123424210867096956,3,3,2.364930901,2.596150856,0.2312199549999998
18160381081298396995,3,3,4.38323064,4.626336767,0.2431061269999999
18165691725457514019,3,3,28.35903999,28.58703038,0.2279903900000022
18167099725254788514,1,1,67.96173211,67.96173211,0.0
18180536059381189200,3,3,7.879948444,8.102703482,0.22275503800000074
18191028603544593454,3,3,13.54488687,14.6680659,1.123179030000001
18197624565931386428,3,3,6.098351388,14.34938758,8.251036192
18203435778758194360,3,3,174.4300862,188.2817431,13.851656899999995
18242488890160064085,3,3,16.38674872,18.56260257,2.1758538499999993
18250989347139307598,3,3,9.847988242,9.991364259,0.14337601699999958
18256237374311260226,3,3,7.075744435,7.364845331,0.2891008959999999
18275886418431496465,3,2,80.0,93.33333333,13.333333330000002
18276777132560963109,1,1,50.60587297,50.60587297,0.0
18294439899347970262,3,3,5.930440861,6.058595411,0.12815454999999965
18303282617219983299,3,3,2.015351581,2.757799033,0.742447452
18317379548080904099,3,3,161.0834844,162.3815391,1.2980546999999945
18380047481003027818,3,3,41.58480176,43.45692386,1.8721221000000057
18380432902739082473,3,3,13.468366,13.5695908,0.10122480000000067
18389337982035830204,3,3,423.0233018,423.2705159,0.24721410000000787
